205347724731,205356170716,3,0.167594,0.220267,0.062249,
205357772731,205361347018,3,0.129287,0.181959,0.134075,
205367804731,205380411291,3,0.162806,0.143652,0.086191,
205377820731,205382086083,3,0.138864,0.095768,0.177171,
205387852731,205391197855,3,0.119710,0.076614,0.320823,
205397900731,205410119888,3,0.019154,0.186748,0.253785,
205407948731,205414237232,3,0.067038,0.201113,0.134075,
205417980731,205420592649,3,0.090980,0.215478,0.071826,
205428028731,205432435254,3,-0.028730,0.205901,0.162806,
205438060731,205446425464,3,0.000000,0.210690,0.158017,
205448108731,205454351507,3,-0.004788,0.248997,0.004788,
205458124731,205465561091,3,-0.023942,0.225055,0.033519,
205468156731,205475418071,3,-0.023942,0.248997,0.043096,
205478204731,205484043853,3,-0.033519,0.258574,-0.086191,
205488236731,205497185365,3,0.000000,0.287304,-0.095768,
205498284731,205501584063,3,-0.090980,0.306458,-0.004788,
205508316731,205514025783,3,-0.100556,0.292093,-0.100556,
205518364731,205524625107,3,-0.138864,0.239420,-0.153229,
205528412731,205531833233,3,-0.215478,0.339977,-0.220267,
205538444731,205553592037,3,-0.153229,0.335188,-0.258574,
205548460731,205557271413,3,-0.081403,0.258574,-0.052672,
205558492731,205563478132,3,0.019154,0.215478,0.043096,
205568540731,205595319750,3,-0.014365,0.244209,0.009577,
205578620731,205610173762,3,-0.191536,0.244209,-0.081403,
205588620731,205620062721,3,-0.272939,0.349553,-0.114922,
205598700731,205620095950,3,-0.181959,0.301669,-0.047884,
205608700731,205625105899,3,-0.090980,0.311246,-0.052672,
205618748731,205631689701,3,0.009577,0.330400,-0.095768,
205628764731,205634962723,3,-0.057461,0.325611,-0.215478,
205638796731,205643475171,3,-0.138864,0.316035,-0.253785,
205648844731,205652847672,3,-0.062249,0.378284,-0.205901,
205658876731,205662117882,3,-0.076614,0.373495,-0.062249,
205668924731,205680680435,3,-0.043096,0.402226,-0.023942,
205678972731,205686172207,3,-0.052672,0.411803,-0.043096,
205689004731,205715152574,3,-0.014365,0.383072,-0.081403,
205699052731,205717584814,3,-0.090980,0.339977,-0.004788,
205709084731,205719673616,3,-0.038307,0.349553,0.047884,
205719100731,205722165908,3,0.095768,0.320823,0.090980,
205729148731,205732632055,3,0.090980,0.272939,0.043096,
205739180731,205744544817,3,0.086191,0.253785,-0.028730,
205749228731,205752375391,3,0.057461,0.392649,-0.095768,
205759260731,205763754402,3,0.000000,0.411803,-0.143652,
205769308731,205774526278,3,0.019154,0.359130,-0.153229,
205779356731,205781702477,3,0.076614,0.387861,-0.114922,
205789388731,205793282686,3,0.081403,0.387861,-0.043096,
205799404731,205807586334,3,0.119710,0.411803,0.114922,
205809436731,205813449407,3,0.090980,0.383072,0.000000,
205819484731,205822733627,3,0.057461,0.378284,0.076614,
205829532731,205835162222,3,0.167594,0.430956,0.153229,
