211198602566,211273230732,0,155.000000,
211231768566,211287881879,0,156.000000,
211264935566,211315981518,0,157.000000,
211298105566,211354706626,0,158.000000,
211331273566,211383058972,0,159.000000,
211364437566,211415980590,0,160.000000,
211397625566,211464919085,0,161.000000,
211430770566,211516470600,0,162.000000,
211497110566,211559334406,0,163.000000,
211563447566,211627116340,0,164.000000,
211596613566,211656887645,0,165.000000,
211629778566,211681299314,0,166.000000,
211662954566,211726327340,0,167.000000,
211696112566,211777651147,0,168.000000,
211729282566,211805591514,0,169.000000,
211762449566,211832897767,0,170.000000,
211795618566,211860376364,0,171.000000,
211861955566,211915145900,0,172.000000,
211895121566,211954638560,0,173.000000,
211928287566,211990108147,0,174.000000,
211961475566,212019205390,0,175.000000,
211994621566,212058710446,0,176.000000,
212060961566,212123973421,0,177.000000,
212094127566,212163996238,0,178.000000,
212127291566,212194137230,0,179.000000,
212160457566,212239214630,0,180.000000,
212193639566,212262321091,0,181.000000,
212226795566,212288168385,0,182.000000,
212259965566,212331856463,0,183.000000,
212293148566,212356357611,0,184.000000,
212326301566,212380313134,0,185.000000,
212359470566,212416428711,0,186.000000,
212392636566,212462866528,0,187.000000,
212425803566,212495684708,0,188.000000,
212458966566,212546487474,0,189.000000,
212558471566,212617781699,0,190.000000,
212624809566,212684037227,0,191.000000,
212657979566,212725444835,0,192.000000,
212691142566,212744148795,0,193.000000,
212724311566,212787634893,0,194.000000,
212757472566,212812370208,0,195.000000,
212790716566,212841725680,0,196.000000,
212823813566,212889025112,0,197.000000,
212856987566,212935201419,0,198.000000,
212923321566,212988156841,0,199.000000,
212956485566,213021312729,0,200.000000,
212989655566,213053453201,0,201.000000,
213022824566,213088083778,0,202.000000,
213055991566,213107850186,0,203.000000,
213089156566,213145304460,0,204.000000,
213122338566,213180789412,0,205.000000,
213155491566,213208020404,0,206.000000,
213188658566,213234955459,0,207.000000,
213221819566,213274314942,0,208.000000,
213254997566,213311415102,0,209.000000,
213288153566,213350647397,0,210.000000,
213321327566,213379733234,0,211.000000,
213354496566,213422146259,0,212.000000,
213387752566,213459121315,0,213.000000,
213420844566,213492188870,0,214.000000,
213454022566,213531080697,0,215.000000,
213487170566,213560627158,0,216.000000,
213520329566,213598459297,0,217.000000,
213586698566,213657655449,0,218.000000,
213619840566,213694616911,0,219.000000,
213653008566,213720080299,0,220.000000,
213686168566,213746178322,0,221.000000,
213719341566,213778227388,0,222.000000,
213752508566,213804157286,0,223.000000,
213785671566,213838371300,0,224.000000,
213818842566,213877129585,0,225.000000,
213852008566,213913534068,0,226.000000,
213885174566,213950156415,0,227.000000,
213918348566,213985204440,0,228.000000,
213951515566,214025361475,0,229.000000,
213984683566,214052633769,0,230.000000,
214017849566,214075060855,0,231.000000,
214051011566,214100981847,0,232.000000,
214084182566,214147336748,0,233.000000,
214117357566,214173114927,0,234.000000,
214150514566,214206370295,0,235.000000,
214183684566,214241624570,0,236.000000,
214216850566,214287269730,0,237.000000,
214250026566,214318317858,0,238.000000,
214283189566,214350413330,0,239.000000,
214316349566,214377589843,0,240.000000,
214349520566,214400604429,0,241.000000,
214382689566,214439324485,0,242.000000,
214415868566,214471462978,0,243.000000,
214449108566,214531458348,0,244.000000,
214482193566,214546270433,0,245.000000,
214515385566,214576763457,0,246.000000,
214548619566,214605254554,0,247.000000,
214581697566,214636242213,0,248.000000,
214614861566,214686434301,0,249.000000,
214648028566,214730893472,0,250.000000,
214681196566,214757433892,0,251.000000,
214714365566,214792188374,0,252.000000,
214747610566,214818873898,0,253.000000,
214780718566,214850717234,0,254.000000,
214813862566,214875306820,0,255.000000,
214847034566,214899402760,0,256.000000,
214880200566,214938786774,0,257.000000,
214946536566,215002607927,0,258.000000,
214979703566,215046446316,0,259.000000,
215012871566,215089525592,0,260.000000,
215079204566,215140397836,0,261.000000,
215112378566,215186326539,0,262.000000,
215178711566,215245690867,0,263.000000,
215211893566,215282379934,0,264.000000,
215245045566,215321257281,0,265.000000,
215278265566,215361253483,0,266.000000,
215311415566,215389636142,0,267.000000,
215344548566,215416419843,0,268.000000,
215377719566,215439396772,0,269.000000,
215410884566,215464385733,0,270.000000,
215444052566,215500444278,0,271.000000,
215477219566,215531524802,0,272.000000,
215510426566,215563843972,0,273.000000,
215543553566,215597906163,0,274.000000,
215576723566,215655309762,0,275.000000,
215609890566,215676983046,0,276.000000,
215643059566,215715297164,0,277.000000,
215676235566,215737901177,0,278.000000,
215742556566,215797104829,0,279.000000,
215775728566,215851705928,0,280.000000,
215808891566,215885489317,0,281.000000,
215875225566,215927278435,0,282.000000,
215908399566,215964548960,0,283.000000,
215941564566,216007215423,0,284.000000,
215974733566,216035930738,0,285.000000,
216007900566,216062179751,0,286.000000,
216041071566,216113994235,0,287.000000,
216074229566,216143836686,0,288.000000,
216107400566,216174038720,0,289.000000,
216140572566,216206096744,0,290.000000,
216173740566,216228738101,0,291.000000,
216206904566,216263668625,0,292.000000,
216240081566,216298246337,0,293.000000,
